السنة,القطاع_العام,الحجم,المنطقة,إجمالي_عدد_المنشآت,share,الإيرادات_موزع,النفقات_موزع,التعويضات_موزع,الفائض_موزع
2025,الفنون والترفية والتسلية,متوسطة,منطقة مكة المكرمة,31.0,0.01172909572455543,226251.92785714287,54287.06397959184,40528.23275510204,171964.86387755105
2025,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,84.0,0.02195504443282802,99669.49046745202,36580.50692544284,24619.619916697553,63088.983542009184
2025,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,312.0,0.08154730789336122,370200.9645933932,135870.45429450198,91444.30254773377,234330.51029889123
2025,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,13.0,0.003397804495556717,15425.040191391385,5661.268928937582,3810.1792728222404,9763.771262453804
2025,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,72.0,0.01881860951385259,85430.9918292446,31354.720221808147,21102.53135716933,54076.27160743644
2025,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,81.0,0.021170935703084162,96109.86580790016,35274.060249534166,23740.3477768155,60835.805558365995
2025,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,51.0,0.013329848405645583,60513.619212381585,22209.593490447438,14947.626377994942,38304.025721934144
2025,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,484.0,0.12650287506534239,51006.274469145654,20338.676818328164,14671.374188621128,30667.59765081749
2025,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,1522.0,0.3978044955567172,160395.76392983407,63957.57462292451,46136.01552702759,96438.18930690955
2025,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,52.0,0.013591217982226868,5480.012959494988,2185.1470961840173,1576.2633425791296,3294.8658633109703
2025,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,374.0,0.09775222164140095,39413.93936252165,15716.250268708125,11336.970963934507,23697.689093813522
2025,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,199.0,0.052012545739675904,20971.588056528897,8362.389848858067,6032.238561023976,12609.19820767083
2025,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,536.0,0.14009409304756926,56486.287428640644,22523.82391451218,16247.637531200258,33962.46351412847
2025,المعلومات والاتصالات,متوسطة,منطقة مكة المكرمة,26.0,0.006795608991113434,464570.4781347054,177185.4182752291,69408.93120998605,287385.0598594763
2025,المعلومات والاتصالات,متوسطة,منطقة مكة المكرمة,6.0,0.0015682174594877157,107208.57187723971,40888.942678899024,16017.445663842936,66319.62919834068
2025,المعلومات والاتصالات,متوسطة,منطقة مكة المكرمة,10.0,0.0026136957658128594,178680.95312873283,68148.23779816504,26695.74277307156,110532.7153305678
2025,المعلومات والاتصالات,متوسطة,منطقة مكة المكرمة,4.0,0.0010454783063251437,71472.38125149313,27259.295119266015,10678.297109228624,44213.08613222712
2025,النقل والتخزين,صغيرة,منطقة مكة المكرمة,83.0,0.0035337193460490465,55371.24022807342,18877.34394678423,12991.22300881214,36493.896281289184
2025,النقل والتخزين,صغيرة,منطقة مكة المكرمة,1435.0,0.0610950272479564,957322.0449070524,326373.3561883779,224607.28936922195,630948.6887186745
2025,النقل والتخزين,صغيرة,منطقة مكة المكرمة,2567.0,0.10928985013623978,1712505.7068128248,583833.0350770495,401788.78871832247,1128672.6717357752
2025,النقل والتخزين,صغيرة,منطقة مكة المكرمة,52.0,0.0022138964577656677,34690.41556457612,11826.769701599756,8139.079475400377,22863.645862976366
2025,النقل والتخزين,صغيرة,منطقة مكة المكرمة,85.0,0.0036188692098092644,56705.486980557114,19332.219704538064,13304.26452709677,37373.26727601905
2025,النقل والتخزين,متناهية الصغر,منطقة مكة المكرمة,321.0,0.013666553133514987,5674.952919755039,2207.4647382804696,1286.1847608289781,3467.4881814745695
2025,النقل والتخزين,متناهية الصغر,منطقة مكة المكرمة,6045.0,0.2573654632152589,106869.44049819068,41570.48081902006,24221.142925891505,65298.95967917063
2025,النقل والتخزين,متناهية الصغر,منطقة مكة المكرمة,11643.0,0.49569993188010897,205836.37646326455,80067.01541370562,46651.24352128284,125769.36104955892
2025,النقل والتخزين,متناهية الصغر,منطقة مكة المكرمة,167.0,0.007110013623978202,2952.3898367572947,1148.4318108811165,669.1366201197487,1803.9580258761782
2025,النقل والتخزين,متناهية الصغر,منطقة مكة المكرمة,351.0,0.014943801089918256,6205.322351507846,2413.7698540076162,1406.3889440840228,3791.55249750023
2025,النقل والتخزين,متوسطة,منطقة مكة المكرمة,6.0,0.00025544959128065393,40955.38625541326,14761.65524470351,5515.6297028849385,26193.731010709747
2025,النقل والتخزين,متوسطة,منطقة مكة المكرمة,242.0,0.010303133514986376,1651867.2456350012,595386.7615363749,222463.73134969253,1056480.4840986263
2025,النقل والتخزين,متوسطة,منطقة مكة المكرمة,475.0,0.02022309264305177,3242301.411886883,1168631.0402056945,436654.01814505766,2073670.3716811885
2025,النقل والتخزين,متوسطة,منطقة مكة المكرمة,6.0,0.00025544959128065393,40955.38625541326,14761.65524470351,5515.6297028849385,26193.731010709747
2025,النقل والتخزين,متوسطة,منطقة مكة المكرمة,10.0,0.0004257493188010899,68258.97709235543,24602.758741172514,9192.716171474898,43656.21835118292
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,صغيرة,منطقة مكة المكرمة,10098.0,0.056692435955737454,7105841.346726538,4507041.160780302,574486.678893779,2598800.1859462354
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,صغيرة,منطقة مكة المكرمة,9309.0,0.052262813063176865,6550631.520764245,4154886.726649221,529599.573561318,2395744.7941150237
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,صغيرة,منطقة مكة المكرمة,3340.0,0.018751508822753327,2350317.8944411403,1490742.4714801158,190016.3901272749,859575.4229610246
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,متناهية الصغر,منطقة مكة المكرمة,85610.0,0.48063373362751866,25693674.833750825,15419867.73046981,2638552.36426729,10273807.103281016
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,متناهية الصغر,منطقة مكة المكرمة,37647.0,0.21135869839826182,11298794.258453654,6780887.284768099,1160303.479238064,4517906.973685555
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,متناهية الصغر,منطقة مكة المكرمة,30575.0,0.17165490486697096,9176312.440625295,5507095.618024932,942340.1300954607,3669216.822600363
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,متوسطة,منطقة مكة المكرمة,618.0,0.0034695905546292087,6426718.216556776,3852523.1615567766,409926.03652014653,2574195.0549999997
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,متوسطة,منطقة مكة المكرمة,719.0,0.0040366271986705515,7477039.478485959,4482142.642652625,476920.4211294261,2994896.8358333334
2025,تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية,متوسطة,منطقة مكة المكرمة,203.0,0.0011396875122811154,2111041.7442735042,1265472.818440171,134652.07995726494,845568.9258333333
2025,أنشطة الخدمات الأخرى,صغيرة,منطقة نجران,66.0,0.004826325411334552,20640.99683168317,10942.896386138615,2951.923514851485,9698.100445544555
2025,أنشطة الخدمات الأخرى,صغيرة,منطقة نجران,114.0,0.0083363802559415,35652.63089108911,18901.366485148515,5098.776980198019,16751.264405940594
2025,أنشطة الخدمات الأخرى,صغيرة,منطقة نجران,44.0,0.003217550274223035,13760.664554455447,7295.2642574257425,1967.9490099009897,6465.400297029704
2025,أنشطة الخدمات الأخرى,صغيرة,منطقة نجران,2.0,0.00014625228519195613,625.4847524752475,331.6029207920792,89.45222772277226,293.88183168316834
2025,أنشطة الخدمات الأخرى,صغيرة,منطقة نجران,90.0,0.006581352833638025,28146.81386138614,14922.131435643565,4025.350247524752,13224.682425742576
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,2.0,0.00014625228519195613,36.27623194181528,15.507633755106108,6.284139683172263,20.768598186709177
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,2486.0,0.18179159049360147,45091.356303676395,19275.988757596893,7811.1856261831235,25815.367546079502
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,55.0,0.0040219378427787935,997.5963783999202,426.45992826541794,172.81384128723724,571.1364501345023
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,1639.0,0.11985374771480804,29728.372076317624,12708.505862309456,5149.8524703596695,17019.86621400817
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,599.0,0.04380255941499086,10864.731466573678,4644.53630965428,1882.099835110093,6220.195156919398
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,30.0,0.0021937842778793418,544.1434791272293,232.61450632659162,94.26209524758394,311.5289728006377
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,4.0,0.00029250457038391227,72.55246388363057,31.015267510212215,12.568279366344527,41.537196373418354
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,57.0,0.00416819012797075,1033.8726103417355,441.96756202052404,179.0979809704095,591.9050483212114
2025,أنشطة الخدمات الأخرى,متناهية الصغر,منطقة نجران,8464.0,0.6189396709323584,153521.01357776226,65628.30605160905,26594.47913918502,87892.70752615322
2025,أنشطة الخدمات الأخرى,متوسطة,منطقة نجران,2.0,0.00014625228519195613,4549.986829268292,2304.783414634146,757.1185365853659,2245.203414634146
2025,أنشطة الخدمات الأخرى,متوسطة,منطقة نجران,17.0,0.001243144424131627,38674.888048780485,19590.659024390243,6435.5075609756095,19084.229024390243
2025,أنشطة الخدمات الأخرى,متوسطة,منطقة نجران,4.0,0.00029250457038391227,9099.973658536584,4609.566829268292,1514.2370731707317,4490.406829268292
2025,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة نجران,21.0,0.006313890559230307,7749.681594827586,2906.074590517241,1587.3614870689653,4843.607004310345
